brand,kilometers,model,transmission,year
Nissan,113000.0,Tiida,Mecánica,2011.0
Nissan,155000.0,Frontier,Mecánica,2011.0
Renault,62000.0,Scala,Automática,2011.0
Nissan,143000.0,Qashqai,Mecánica,2011.0
Kia,106000.0,Sportage,Mecánica,2011.0
BMW,35000.0,M3,Automática,2011.0
Dodge,82000.0,Ram,Automática,2011.0
Chevrolet,74500.0,Captiva,Automática,2011.0
Mazda,133000.0,BT-50,Mecánica,2011.0
Renault,90000.0,Stepway,Mecánica,2011.0
Toyota,136000.0,Prado,Mecánica,2011.0
Renault,129000.0,Clio,Mecánica,2011.0
Renault,128500.0,Koleos,Mecánica,2011.0
Mercedes-Benz,94500.0,Clase C,Automática,2011.0
Kia,169000.0,Rio,Mecánica,2011.0
Chevrolet,71000.0,AVEO EMOTION,Mecánica,2011.0
Mitsubishi,139000.0,Montero,Mecánica,2011.0
Ford,137000.0,Fiesta,Mecánica,2011.0
Chevrolet,94000.0,AVEO EMOTION,Mecánica,2011.0
BMW,91200.0,X3,Automática,2011.0
Chevrolet,150000.0,D-Max,Mecánica,2011.0
Toyota,250000.0,Hilux,Mecánica,2011.0
Toyota,135000.0,4Runner,Automática,2011.0
Ford,120000.0,Ecosport,Mecánica,2011.0
BMW,52000.0,X5,Automática,2011.0
Audi,70000.0,A4,Automática,2011.0
Chevrolet,140000.0,Silverado,Automática,2011.0
Toyota,110000.0,Corolla,Mecánica,2011.0
Mazda,159000.0,BT-50,Mecánica,2011.0
Mercedes-Benz,54012.0,Clase E,Automática,2011.0
Fiat,70272.0,Idea,Mecánica,2011.0
Volvo,80500.0,S60,Automática,2011.0
Toyota,160000.0,Fortuner,Automática,2011.0
Peugeot,67000.0,3008,Mecánica,2011.0
Hyundai,100000.0,TUCSON IX-35,Automática,2011.0
Toyota,201273.0,Hilux,Mecánica,2011.0
Chevrolet,116231.0,NHR,Mecánica,2011.0
Dodge,105000.0,Ram,Automática,2011.0
Nissan,126000.0,Tiida,Mecánica,2011.0
Kia,140000.0,Sportage,Mecánica,2011.0
Ford,138123.0,Fiesta,Automática,2011.0
Mazda,138000.0,BT-50,Mecánica,2011.0
Kia,137000.0,K 2700,Mecánica,2011.0
Kia,99000.0,Sportage,Automática,2011.0
Renault,39000.0,Logan,Mecánica,2011.0
Dodge,41000.0,Ram,Automática,2011.0
Renault,75000.0,Stepway,Mecánica,2011.0
Nissan,203800.0,2011,Mecánica,2011.0
Kia,127900.0,CERATO FORTE,Automática,2011.0
Audi,82000.0,A4,Automática,2011.0
Toyota,171000.0,Prado,Mecánica,2011.0
Great Wall,80000.0,Wingle,Mecánica,2011.0
Dodge,130000.0,Ram,Automática,2011.0
Chevrolet,140000.0,AVEO EMOTION,Mecánica,2011.0
Renault,132000.0,Logan,Mecánica,2011.0
Nissan,175000.0,TIIDA MÍO,Mecánica,2011.0
Toyota,147000.0,Fortuner,Mecánica,2011.0
Kia,97000.0,Sportage,Mecánica,2011.0
Chevrolet,150000.0,Optra,Mecánica,2011.0
Audi,52500.0,A5,Automática,2011.0
Hyundai,217400.0,TUCSON IX-35,Mecánica,2011.0
BMW,52000.0,M3,Automática,2011.0
Nissan,119405.0,Frontier,Mecánica,2011.0
Mazda,135117.0,BT-50,Mecánica,2011.0
Nissan,150000.0,NISSAN,Mecánica,2011.0
KIA SPORTAGE,114000.0,2011,Mecánica,2011.0
Kia,128000.0,Grand Carnival Sedona,Automática,2011.0
Toyota,143000.0,Prado tx,Automática,2011.0
Audi,125000.0,A1,Mecánica,2011.0
Alfa Romeo,125000.0,Giulietta,Mecánica,2011.0
Audi,125000.0,A4,Mecánica,2011.0
Chevrolet,68000.0,Aveo,Mecánica,2011.0
BYD,157492.0,F0,Mecánica,2011.0
Mercedes-Benz,49000.0,Clase C,Automática,2011.0
Hafei,92000.0,Minyi,Mecánica,2011.0
Kia,112000.0,Sportage,Automática,2011.0
Renault,163000.0,Koleos,Automática,2011.0
Ford,25510.0,Ecosport,Automática,2011.0
Toyota,110000.0,4Runner,Automática,2011.0
Kia,134000.0,Sorento,Mecánica,2011.0
Toyota,101000.0,Fortuner,Mecánica,2011.0
Kia,138000.0,NEW SPORTAGE,Mecánica,2011.0
Audi,155000.0,Q5,Automática,2011.0
Chevrolet,84000.0,Captiva,Mecánica,2011.0
Mitsubishi,136000.0,L200 SPORTERO,Automática,2011.0
Dodge,197000.0,Ram,Automática,2011.0
Kia,59700.0,Sportage,Automática,2011.0
Chevrolet,123000.0,Aveo,Mecánica,2011.0
Hyundai,112200.0,TUCSON IX-35,Mecánica,2011.0
Audi,99000.0,A4,Automática,2011.0
Hyundai,123000.0,Veracruz,Mecánica,2011.0
Chevrolet,115000.0,Captiva,Mecánica,2011.0
Renault,128128.0,Twingo,Mecánica,2011.0
Kia,100346.0,Rio,Mecánica,2011.0
Honda,12000.0,Accord,Automática,2011.0
Renault,105781.0,Twingo,Mecánica,2011.0
Chevrolet,157000.0,LUV,Mecánica,2011.0
Mercedes-Benz,71000.0,Clase C 250,Automática,2011.0
Nissan,127000.0,Frontier,Mecánica,2011.0
Mitsubishi,198000.0,L200 SPORTERO,Mecánica,2011.0
Toyota,130000.0,Prado,Automática,2011.0
Audi,143000.0,Q7,Automática,2011.0
Nissan,180155.0,D-22,Mecánica,2011.0
Chevrolet,89000.0,AVEO EMOTION,Mecánica,2011.0
Renault,115035.0,Sandero,Mecánica,2011.0
Toyota,145000.0,Fortuner,Automática,2011.0
Subaru,74000.0,Impreza,Mecánica,2011.0
Chevrolet,267370.0,Aveo,Mecánica,2011.0
Chevrolet,167400.0,Cruze,Automática,2011.0
Renault,130000.0,Logan,Mecánica,2011.0
Kia,180000.0,Sportage,Mecánica,2011.0
Toyota,34000.0,SAHARA BLINDAJE 2+,Automática,2011.0
Mercedes-Benz,137000.0,Clase B,Mecánica,2011.0
Ssangyong,133000.0,Actyon,Mecánica,2011.0
Chevrolet,97000.0,Spark,Mecánica,2011.0
Alfa Romeo,97000.0,Mito,Mecánica,2011.0
Toyota,88000.0,Corolla,Mecánica,2011.0
Toyota,97304.0,Hilux,Mecánica,2011.0
Volkswagen,100000.0,Jetta,Mecánica,2011.0
Ssangyong,134000.0,Actyon,Mecánica,2011.0
Mazda,156000.0,3,Automática,2011.0
Toyota,165600.0,Corolla,Mecánica,2011.0
Chevrolet,123600.0,Spark GT,Mecánica,2011.0
Chevrole,112368.0,Spark GT,Mecánica,2011.0
Chevrolet,112437.0,Spark GT,Mecánica,2011.0
Renault,151000.0,Logan,Mecánica,2011.0
Toyota,135000.0,Land Cruiser,Automática,2011.0
Nissan,93000.0,Tiida,Mecánica,2011.0
Toyota,122000.0,Prado,Automática,2011.0
Renault,110000.0,Stepway,Mecánica,2011.0
Renault,153000.0,Clio,Automática,2011.0
Nissan,179200.0,Navara,Automática,2011.0
Ford,120000.0,Fiesta,Mecánica,2011.0
Mercedes-Benz,87000.0,Clase E,Automática,2011.0
Toyota,153100.0,Fortuner,Automática,2011.0
Ford,140889.0,Fiesta,Mecánica,2011.0
Mini,90000.0,Cooper,Automática,2011.0
Suzuki,110000.0,Grand Vitara,Automática,2011.0
Renault,110000.0,Twingo,Mecánica,2011.0
Renault,104000.0,Koleos,Mecánica,2011.0
Kia,84000.0,Picanto,Automática,2011.0
Hyundai,177100.0,HIUNDAI H1 DIESEL,Mecánica,2011.0
Alfa Romeo,20000.0,159,Automática,2011.0
Mazda,190655.0,2,Automática,2011.0
Chery,83918.0,NICE,Mecánica,2011.0
Nissan,168300.0,X-Trail,Automática,2011.0
Audi,136000.0,Q5,Automática,2011.0
Chevrolet,139118.0,Aveo,Mecánica,2011.0
Toyota,136000.0,Fortuner,Automática,2011.0
Chevrolet,172500.0,Aveo,Mecánica,2011.0
Kia,112000.0,Sportage,Mecánica,2011.0
Nissan,117000.0,Frontier,Mecánica,2011.0
Mercedes-Benz,59000.0,Clase GLK,Automática,2011.0
Renault,108000.0,Logan,Mecánica,2011.0
Ford,160000.0,Explorer,Automática,2011.0
Mitsubishi,71000.0,Nativa,Mecánica,2011.0
Chevrolet,142300.0,Aveo,Mecánica,2011.0
Mazda,107444.0,2,Mecánica,2011.0
Citroën,128000.0,C3,Mecánica,2011.0
Mercedes-Benz,136000.0,Clase GL,Automática,2011.0
Toyota,117000.0,Prado,Automática,2011.0
Toyota,135000.0,Prado,Automática,2011.0
Hyundai,145000.0,Getz,Mecánica,2011.0
Renault,145000.0,Clio,Automática,2011.0
Chevrolet,116000.0,AVEO EMOTION,Mecánica,2011.0
Ford,122000.0,Sport Trac,Automática,2011.0
Chevrolet,122000.0,Spark,Mecánica,2011.0
Kia,112000.0,Soul,Mecánica,2011.0
Ford,89000.0,Fiesta,Mecánica,2011.0
Toyota,178142.0,Fortuner,Automática,2011.0
Ford,159477.0,Fiesta,Mecánica,2011.0
BMW,76000.0,X6,Automática,2011.0
Chevrolet,133000.0,AVEO EMOTION,Mecánica,2011.0
Dodge,83000.0,Ram,Automática,2011.0
Ssangyong,113879.0,Actyon,Mecánica,2011.0
Chevrolet,80000.0,Captiva,Automática,2011.0
Toyota,134000.0,Corolla,Automática,2011.0
Nissan,88000.0,Murano,Automática,2011.0
Porsche,36000.0,Boxster,Automática,2011.0
Toyota,109000.0,Corolla,Mecánica,2011.0
Mazda,122000.0,2,Mecánica,2011.0
Volkswagen,128000.0,Jetta,Automática,2011.0
Volkswagen,128000.0,NUEVO JETTA,Automática,2011.0
Chevrolet,33160.0,Camaro,Automática,2011.0
Mazda,87000.0,2 HB,Automática,2011.0
Renault,195000.0,Kangoo,Mecánica,2011.0
Mazda,137353.0,3,Mecánica,2011.0
Hyundai,91500.0,Santa Fe,Mecánica,2011.0
Chevrolet,82000.0,Cruze,Automática,2011.0
Toyota,129000.0,2011,Automática,2011.0
Dodge,104000.0,Ram,Automática,2011.0
Nissan,116000.0,Qashqai,Mecánica,2011.0
Volkswagen,136000.0,Jetta,Mecánica,2011.0
Chevrolet,176000.0,Aveo,Mecánica,2011.0
Chevrolet,106000.0,Spark,Mecánica,2011.0
Ford,113000.0,Fiesta,Automática,2011.0
Chevrolet,141000.0,Aveo,Mecánica,2011.0
Toyota,95000.0,Corolla,Mecánica,2011.0
Mazda,110000.0,2,Mecánica,2011.0
Nissan,204300.0,Navara,Mecánica,2011.0
Renault,128000.0,Twingo,Mecánica,2011.0
Renault,147500.0,Twingo,Mecánica,2011.0
Chevrolet,115000.0,Cruze,Automática,2011.0
BMW,71556.0,X6,Automática,2011.0
BMW,129000.0,Serie 1,Automática,2011.0
Toyota,108000.0,Prado,Automática,2011.0
Chevrolet,84000.0,Captiva,Mecánica,2011.0
Nissan,120000.0,Frontier,Mecánica,2011.0
Mercedes-Benz,87000.0,ML,Automática,2011.0
Mazda,167000.0,3,Mecánica,2011.0
Toyota,130400.0,Fortuner,Mecánica,2011.0
Renault,132000.0,Koleos,Mecánica,2011.0
Toyota,160000.0,Prado,Mecánica,2011.0
Toyota,105000.0,Prado,Mecánica,2011.0
Chevrolet,87000.0,Spark GT,Mecánica,2011.0
Dodge,92200.0,Ram,Automática,2011.0
Chevrolet,153000.0,Captiva,Automática,2011.0
Nissan,119000.0,Frontier,Mecánica,2011.0
Renault,88000.0,Twingo,Mecánica,2011.0
Renault,82000.0,Sandero,Mecánica,2011.0
BYD,98000.0,F0,Mecánica,2011.0
Dodge,150000.0,Ram,Automática,2011.0
Chevrolet,161000.0,Optra,Mecánica,2011.0
Chevrolet,75900.0,Captiva,Automática,2011.0
SEAT,89000.0,Leon,Automática,2011.0
Land Rover,78000.0,Range Rover,Automática,2011.0
Chevrolet,92000.0,AVEO EMOTION,Mecánica,2011.0
Volvo,85000.0,XC60,Automática,2011.0
Renault,148667.0,Megane,Automática,2011.0
Hyundai,80000.0,Getz,Mecánica,2011.0
Nissan,94000.0,Tiida,Mecánica,2011.0
Chevrolet,79500.0,Captiva,Automática,2011.0
Hyundai,117000.0,Tucson,Mecánica,2011.0
Ford,179000.0,Ecosport,Automática,2011.0
Kia,99400.0,Sportage,Automática,2011.0
Chevrolet,102300.0,Spark,Mecánica,2011.0
Chevrolet,120200.0,D-Max,Mecánica,2011.0
Mazda,70000.0,3,Mecánica,2011.0
Toyota,125000.0,Prado,Mecánica,2011.0
Honda,109470.0,CR-V,Automática,2011.0
Toyota,158000.0,Fortuner,Mecánica,2011.0
Volkswagen,112000.0,Amarok,Mecánica,2011.0
Ford,148000.0,Fiesta,Mecánica,2011.0
Renault,45000.0,Clio,Automática,2011.0
Hyundai,82200.0,Santa Fe,Mecánica,2011.0
Ford,62000.0,Fusion,Automática,2011.0
Jeep,104000.0,Wrangler,Mecánica,2011.0
Ford,81000.0,Edge,Automática,2011.0
Mercedes-Benz,92000.0,Clase B,Mecánica,2011.0
Toyota,97000.0,Prado,Automática,2011.0
Volkswagen,113000.0,Jetta,Mecánica,2011.0
BMW,111000.0,Serie 1,Automática,2011.0
Kia,127000.0,Sportage,Mecánica,2011.0
Chevrolet,110000.0,Cruze,Mecánica,2011.0
Dodge,111100.0,Ram,Automática,2011.0
Mercedes-Benz,135000.0,ML,Automática,2011.0
Volvo,111000.0,XC60,Automática,2011.0
Toyota,150000.0,Prado,Automática,2011.0
SEAT,114000.0,Leon,Automática,2011.0
Renault,115000.0,Koleos,Mecánica,2011.0
Renault,95000.0,Koleos,Mecánica,2011.0
Renault,145000.0,Symbol,Mecánica,2011.0
Mercedes-Benz,80000.0,C250 CGI,Automática,2011.0
Nissan,136000.0,Tiida,Mecánica,2011.0
SEAT,115000.0,Leon,Automática,2011.0
Mercedes-Benz,103000.0,Clase C,Automática,2011.0
Ford,95000.0,Ecosport,Automática,2011.0
Chevrolet,88000.0,Cruze,Automática,2011.0
Volkswagen,116000.0,Jetta,Mecánica,2011.0
Toyota,125000.0,Fortuner,Automática,2011.0
Nissan,95000.0,Tiida,Mecánica,2011.0
Chevrolet,114000.0,Cruze,Mecánica,2011.0
Toyota,166000.0,Land Cruiser,Mecánica,2011.0
Kia,120000.0,Sportage,Mecánica,2011.0
Chevrolet,137000.0,Aveo,Mecánica,2011.0
Dodge,129600.0,Journey,Mecánica,2011.0
Toyota,120000.0,Land Cruiser,Automática,2011.0
Nissan,160000.0,Frontier,Mecánica,2011.0
Toyota,180700.0,Prado,Automática,2011.0
SEAT,109000.0,Leon,Automática,2011.0
Chevrolet,75000.0,Captiva,Automática,2011.0
Nissan,170000.0,Frontier,Mecánica,2011.0
Chevrolet,138100.0,Grand Vitara,Mecánica,2011.0
Dodge,140000.0,Ram,Automática,2011.0
Toyota,59200.0,Prado,Automática,2011.0
Toyota,142000.0,Prado,Mecánica,2011.0
Nissan,98000.0,Tiida,Mecánica,2011.0
Nissan,112000.0,Sentra,Automática,2011.0
Chevrolet,119600.0,Captiva,Automática,2011.0
Chevrolet,128000.0,Vitara,Mecánica,2011.0
Mercedes-Benz,67000.0,Clase E,Automática,2011.0
Kia,89000.0,Cerato,Mecánica,2011.0
Toyota,137900.0,Fortuner,Automática,2011.0
Renault,121000.0,Sandero,Mecánica,2011.0
Toyota,130000.0,Prado,Mecánica,2011.0
Mini,76000.0,Cooper,Mecánica,2011.0
Audi,113000.0,Q5,Automática,2011.0
Dodge,98000.0,Ram,Automática,2011.0
Audi,88000.0,A5,Automática,2011.0
Volvo,142000.0,S60,Automática,2011.0
Dodge,217800.0,Ram,Automática,2011.0
Dodge,86169.0,Journey,Automática,2011.0
Chevrolet,90000.0,Cruze,Mecánica,2011.0
BMW,142000.0,Serie 3,Automática,2011.0
Chevrolet,117000.0,Cruze,Mecánica,2011.0
Fiat,122968.0,Idea,Mecánica,2011.0
BMW,118316.0,Serie 3,Mecánica,2011.0
Mazda,133000.0,3,Mecánica,2011.0
Renault,117000.0,Sandero,Mecánica,2011.0
Honda,105000.0,Civic,Automática,2011.0
Ford,93000.0,Edge,Automática,2011.0
Ford,90000.0,F-150,Automática,2011.0
Dodge,100000.0,Journey,Mecánica,2011.0
Hyundai,79000.0,Getz,Mecánica,2011.0
Chevrolet,110000.0,Captiva,Automática,2011.0
Toyota,80000.0,Fortuner,Mecánica,2011.0
Jeep,109000.0,Wrangler,Automática,2011.0
Toyota,155500.0,Fortuner,Automática,2011.0
Chevrolet,85000.0,Optra,Mecánica,2011.0
Mitsubishi,250.0,L200 SPORTERO,Mecánica,2011.0
Toyota,96550.0,Fortuner,Mecánica,2011.0
Toyota,180000.0,Prado,Automática,2011.0
Audi,100000.0,Q7,Automática,2011.0
Toyota,175000.0,Hilux,Mecánica,2011.0
Mitsubishi,104700.0,Montero,Mecánica,2011.0
Kia,126200.0,Optima,Mecánica,2011.0
BMW,104500.0,Serie 1,Automática,2011.0
Chevrolet,134500.0,Captiva,Mecánica,2011.0
Toyota,90000.0,Land Cruiser,Mecánica,2011.0
Ford,73580.0,Fiesta,Automática,2011.0
Chevrolet,153000.0,Spark,Mecánica,2011.0
Chevrolet,80000.0,Aveo,Mecánica,2011.0
Toyota,135000.0,Prado,Automática,2011.0
Mercedes-Benz,64000.0,ML,Automática,2011.0
Nissan,125000.0,Tiida,Mecánica,2011.0
Subaru,68650.0,Outback,Automática,2011.0
Volvo,91000.0,XC60,Automática,2011.0
Toyota,117127.0,Corolla,Mecánica,2011.0
BMW,97977.0,Serie 5,Automática,2011.0
Kia,178494.0,2011,Mecánica,2011.0
Honda,134000.0,Civic,Automática,2011.0
Lexus,57800.0,LX,Automática,2011.0
Chevrolet,103000.0,Aveo,Mecánica,2011.0
Ford,135000.0,Fiesta,Automática,2011.0
Audi,109862.0,Q5,Automática,2011.0
Kia,118000.0,Rio,Mecánica,2011.0
Renault,92100.0,Logan,Mecánica,2011.0
Dodge,62000.0,Journey,Automática,2011.0
Dodge,138000.0,Ram,Automática,2011.0
Kia,112587.0,Sportage,Automática,2011.0
Ford,150381.0,Fiesta,Mecánica,2011.0
Mini,66500.0,Countryman,Mecánica,2011.0
Skoda,99000.0,Fabia,Mecánica,2011.0
Chevrolet,91000.0,Captiva,Automática,2011.0
Toyota,98000.0,Prado,Mecánica,2011.0
Toyota,144000.0,Prado,Mecánica,2011.0
Toyota,90000.0,Prado,Mecánica,2011.0
Dodge,100600.0,Journey,Automática,2011.0
Toyota,198000.0,Hilux,Mecánica,2011.0
Kia,118000.0,CERATO FORTE,Mecánica,2011.0
Audi,80500.0,A5,Automática,2011.0
Peugeot,115302.0,207,Mecánica,2011.0
Renault,122600.0,Koleos,Mecánica,2011.0
Nissan,99000.0,Sentra,Mecánica,2011.0
Kia,97000.0,Picanto,Mecánica,2011.0
Chevrolet,108000.0,Aveo,Mecánica,2011.0
Volkswagen,112000.0,Jetta,Mecánica,2011.0
Kia,51926.0,Cadenza,Automática,2011.0
Chevrolet,100000.0,Aveo,Mecánica,2011.0
Renault,92000.0,Logan,Mecánica,2011.0
Toyota,90000.0,Fortuner,Automática,2011.0
Chevrolet,114000.0,Optra,Mecánica,2011.0
Chevrolet,93000.0,Cruze,Mecánica,2011.0
Chevrolet,108000.0,AVEO EMOTION,Automática,2011.0
Toyota,125000.0,Fortuner,Mecánica,2011.0
Kia,89000.0,NEW SPORTAGE,Mecánica,2011.0
Chevrolet,160000.0,Aveo,Mecánica,2011.0
Chevrolet,72659.0,Captiva,Mecánica,2011.0
Toyota,164000.0,Prado,Mecánica,2011.0
Renault,155000.0,Scala,Mecánica,2011.0
Ford,83200.0,Ecosport,Mecánica,2011.0
Toyota,109000.0,Fortuner,Mecánica,2011.0
Toyota,191000.0,Hilux,Mecánica,2011.0
Nissan,257000.0,Frontier,Mecánica,2011.0
Chevrolet,141598.0,Captiva,Automática,2011.0
Volkswagen,122000.0,Tiguan,Automática,2011.0
Toyota,74500.0,Prado,Automática,2011.0
Chevrolet,105000.0,Captiva,Automática,2011.0
Hyundai,119000.0,Getz,Mecánica,2011.0
Volkswagen,140000.0,Amarok,Mecánica,2011.0
Ford,117000.0,Escape,Automática,2011.0
BMW,92000.0,X3,Automática,2011.0
Kia,194000.0,CERATO FORTE,Automática,2011.0
Ssangyong,104000.0,Kyron,Automática,2011.0
Mercedes-Benz,77000.0,Clase C,Automática,2011.0
Renault,180000.0,Logan,Mecánica,2011.0
Ford,160000.0,Ranger,Mecánica,2011.0
Kia,125200.0,CERATO FORTE,Automática,2011.0
Volkswagen,78000.0,Jetta,Mecánica,2011.0
Chevrolet,123000.0,Captiva,Automática,2011.0
Kia,114000.0,CERATO KOUP,Automática,2011.0
Nissan,150305.0,Tiida,Mecánica,2011.0
Zotye,74000.0,Nomada,Mecánica,2011.0
Chevrolet,106119.0,Spark GT,Mecánica,2011.0
Chevrolet,85200.0,Captiva,Automática,2011.0
Dodge,156480.0,Ram,Automática,2011.0
Renault,136000.0,Logan,Mecánica,2011.0
Nissan,52000.0,Tiida Sedan,Automática,2011.0
Toyota,237000.0,Hilux,Automática,2011.0
Nissan,300000.0,Urvan,Mecánica,2011.0
Suzuki,60000.0,Grand Vitara,Mecánica,2011.0
Mercedes-Benz,80000.0,Clase E,Automática,2011.0
Volvo,100000.0,XC60,Automática,2011.0
Mazda,76619.0,3,Mecánica,2011.0
Volkswagen,94000.0,Jetta,Mecánica,2011.0
Kia,70181.0,Rio,Mecánica,2011.0
Ford,137123.0,Escape,Automática,2011.0
Hyundai,235000.0,Starex,Mecánica,2011.0
Chevrolet,140000.0,Captiva,Mecánica,2011.0
Mercedes-Benz,90000.0,Clase C,Automática,2011.0
Renault,115000.0,Scala,Mecánica,2011.0
Ford,142000.0,Fiesta,Mecánica,2011.0
Chevrolet,120226.0,Captiva,Automática,2011.0
Honda,147000.0,CR-V,Mecánica,2011.0
Hyundai,96656.0,Getz,Mecánica,2011.0
Renault,109000.0,Stepway,Mecánica,2011.0
Toyota,143300.0,Corolla,Mecánica,2011.0
Mercedes-Benz,95000.0,Clase E,Automática,2011.0
Fiat,90000.0,Idea,Mecánica,2011.0
Chevrolet,105600.0,Cruze,Automática,2011.0
Volkswagen,138000.0,Amarok,Automática,2011.0
Nissan,162000.0,Qashqai,Automática,2011.0
Dodge,175000.0,Ram,Automática,2011.0
BMW,68850.0,X6,Automática,2011.0
Honda,82327.0,CR-V,Automática,2011.0
Kia,146000.0,Sportage,Mecánica,2011.0
Subaru,50000.0,Legacy,Automática,2011.0
Daihatsu,139000.0,Sirion,Mecánica,2011.0
Toyota,118000.0,Fortuner,Mecánica,2011.0
Renault,91000.0,LOGAN 1.6 EXPRESSION,Mecánica,2011.0
Chevrolet,94000.0,Captiva,Automática,2011.0
Ford,122000.0,Escape,Automática,2011.0
Nissan,133150.0,Sentra,Mecánica,2011.0
Jeep,97000.0,Wrangler,Mecánica,2011.0
Chevrolet,94914.0,Cruze,Automática,2011.0
Toyota,107000.0,Hilux,Mecánica,2011.0
Chevrolet,97938.0,Captiva,Automática,2011.0
Chevrolet,102291.0,Captiva,Automática,2011.0
Chevrolet,105437.0,Captiva,Mecánica,2011.0
Toyota,79000.0,Prado,Mecánica,2011.0
Renault,99750.0,Clio,Automática,2011.0
Audi,79700.0,A4,Automática,2011.0
Porsche,144809.0,Cayenne,Automática,2011.0
Volvo,97330.0,2011,Automática,2011.0
Volvo,102000.0,C30,Mecánica,2011.0
Mini,90200.0,Cooper,Mecánica,2011.0
Volkswagen,188163.0,Amarok,Mecánica,2011.0
Nissan,93065.0,Sentra,Automática,2011.0
Citroën,79512.0,C3,Mecánica,2011.0
Suzuki,99500.0,Grand Vitara,Mecánica,2011.0
Audi,72000.0,A4,Mecánica,2011.0
Ford,125000.0,2011,Automática,2011.0
Renault,79618.0,Logan,Mecánica,2011.0
Kia,177000.0,Mohave,Mecánica,2011.0
Chevrolet,142000.0,D-Max,Mecánica,2011.0
Chevrolet,90556.21355944383,Prado,Mecánica,2012.612294758021
Toyota,87000.0,Fortuner,Automática,2011.0
Mazda,97000.0,3,Mecánica,2011.0
Mazda,79802.0,BT-50,Mecánica,2011.0
Mercedes-Benz,69487.0,Clase C,Automática,2011.0
Nissan,151000.0,Frontier,Mecánica,2011.0
Volkswagen,79000.0,Jetta,Mecánica,2011.0
Hyundai,105200.0,TUCSON IX-35,Mecánica,2011.0
Renault,96317.0,Twingo,Mecánica,2011.0
Audi,89800.0,Q7,Automática,2011.0
Chevrolet,102570.0,Cruze,Automática,2011.0
Skoda,92000.0,Fabia,Mecánica,2011.0
Toyota,114000.0,Fortuner,Automática,2011.0
Toyota,132000.0,Fortuner,Automática,2011.0
Nissan,280000.0,D-22,Mecánica,2011.0
BMW,83000.0,523i,Automática,2011.0
Toyota,145000.0,Prado,Automática,2011.0
Kia,82400.0,Sportage,Mecánica,2011.0
Volkswagen,122800.0,Jetta,Automática,2011.0
Chevrolet,58800.0,Aveo,Mecánica,2011.0
Jeep,77500.0,Rubicon,Automática,2011.0
Zotye,56500.0,Nomada,Mecánica,2011.0
Toyota,101000.0,Fortuner,Automática,2011.0
Renault,59700.0,Logan,Mecánica,2011.0
Chevrolet,126000.0,Cruze,Automática,2011.0
Toyota,162135.0,Prado,Mecánica,2011.0
Mercedes-Benz,137000.0,Clase B,Mecánica,2011.0
Nissan,150000.0,Navara,Mecánica,2011.0
Nissan,140000.0,2011,Mecánica,2011.0
Nissan,133000.0,Sentra,Mecánica,2011.0
Audi,67000.0,TT,Automática,2011.0
Renault,135766.0,Stepway,Mecánica,2011.0
Toyota,153093.0,Fortuner,Automática,2011.0
Chevrolet,73900.0,Optra,Automática,2011.0
Nissan,116439.0,D22,Mecánica,2011.0
Nissan,157000.0,NP300,Mecánica,2011.0
Ford,100000.0,Escort,Mecánica,2011.0
Nissan,72000.0,Qashqai,Mecánica,2011.0
Kia,142349.0,Carens,Mecánica,2011.0
Kia,81171.0,CERATO KOUP,Mecánica,2011.0
Volkswagen,100000.0,Jetta,Automática,2011.0
Toyota,190000.0,Tacuma,Automática,2011.0
Nissan,95000.0,Sentra,Automática,2011.0
Suzuki,150000.0,Grand Vitara,Mecánica,2011.0
Volkswagen,111000.0,Tiguan,Automática,2011.0
Chevrolet,133000.0,Captiva,Automática,2011.0
Toyota,139900.0,Fortuner,Automática,2011.0
Mazda,128000.0,BT-50,Mecánica,2011.0
Renault,102000.0,Logan,Mecánica,2011.0
Chevrolet,110000.0,Captiva,Mecánica,2011.0
Mercedes-Benz,54100.0,Clase E,Automática,2011.0
Toyota,106300.0,Prado,Automática,2011.0
Toyota,142000.0,Prado,Mecánica,2011.0
Mitsubshi,195000.0,ASX 2.0L,Automática,2011.0
Toyota,200000.0,Prado,Mecánica,2011.0
Renault,122445.0,Koleos,Mecánica,2011.0
Dodge,148000.0,Ram,Automática,2011.0
Toyota,96000.0,Fortuner,Automática,2011.0
BMW,25000.0,Serie 5,Automática,2011.0
Chevrolet,123800.0,2 sedan,Automática,2011.0
Mercedes-Benz,106000.0,Clase GLK,Automática,2011.0
BMW,131000.0,Serie 1,Mecánica,2011.0
Toyota,127000.0,Corolla,Mecánica,2011.0
Toyota,115000.0,Fortuner,Mecánica,2011.0
Toyota,254000.0,Hilux,Mecánica,2011.0
Porsche,32000.0,Boxster,Automática,2011.0
Ford,19000.0,F-150,Automática,2011.0
Toyota,142000.0,Prado,Automática,2011.0
Mazda,118000.0,BT-50,Mecánica,2011.0
Volkswagen,153162.0,Amarok,Mecánica,2011.0
Mazda,221000.0,BT-50,Mecánica,2011.0
Ford,150000.0,Fiesta,Automática,2011.0
Toyota,152000.0,Hilux,Mecánica,2011.0
Toyota,155241.0,Prado,Mecánica,2011.0
Toyota,109000.0,Fortuner,Mecánica,2011.0
Volkswagen,250000.0,Amarok,Mecánica,2011.0
Ford,96500.0,Fiesta,Mecánica,2011.0
Volkswagen,114000.0,NEW JETTA,Automática,2011.0
Mazda,65000.0,3,Mecánica,2011.0
