brand,kilometers,model,transmission,year
145,39519.0,494,3,2016.0
22,182000.0,1457,3,2016.0
180,82000.0,1570,3,2016.0
25,70500.0,97,1,2016.0
25,5200.0,97,3,2016.0
145,52000.0,494,3,2016.0
25,59000.0,1481,3,2016.0
117,82000.0,70,3,2016.0
25,61000.0,1072,3,2016.0
74,72000.0,1510,3,2016.0
117,72000.0,70,1,2016.0
50,48000.0,678,3,2016.0
50,43000.0,622,3,2016.0
123,47000.0,461,1,2016.0
63,41000.0,1584,3,2016.0
25,79000.0,1481,3,2016.0
25,103000.0,1261,3,2016.0
25,48000.0,1261,3,2016.0
25,170000.0,1481,3,2016.0
43,58000.0,850,3,2016.0
130,79414.0,1144,3,2016.0
50,70000.0,678,3,2016.0
36,285000.0,752,3,2016.0
25,70000.0,1261,3,2016.0
145,96000.0,932,3,2016.0
25,24800.0,1261,3,2016.0
145,23000.0,1288,3,2016.0
145,38184.0,1288,1,2016.0
130,77000.0,1144,3,2016.0
89,96800.0,1106,3,2016.0
145,79000.0,932,3,2016.0
180,66000.0,528,3,2016.0
50,67000.0,634,1,2016.0
123,29500.0,477,1,2016.0
34,65000.0,338,3,2016.0
74,99850.0,253,3,2016.0
74,79000.0,773,3,2016.0
25,44000.0,1072,3,2016.0
8,73000.0,1610,1,2016.0
25,90000.0,1362,3,2016.0
89,100000.0,1106,3,2016.0
22,91000.0,1457,3,2016.0
117,720000.0,136,3,2016.0
145,47000.0,932,3,2016.0
25,67800.0,1341,1,2016.0
25,90000.0,1362,3,2016.0
172,72000.0,511,3,2016.0
89,131000.0,1106,3,2016.0
145,130000.0,932,3,2016.0
74,59600.0,1510,3,2016.0
50,78000.0,622,3,2016.0
74,69000.0,1434,3,2016.0
172,109500.0,800,3,2016.0
172,74500.0,691,3,2016.0
145,67600.0,578,1,2016.0
145,38825.0,1288,3,2016.0
145,65000.0,1288,1,2016.0
117,63300.0,70,1,2016.0
145,76500.0,1288,3,2016.0
25,7000.0,1362,3,2016.0
25,30000.0,1261,3,2016.0
117,780000.0,397,3,2016.0
117,68600.0,397,3,2016.0
145,71600.0,578,3,2016.0
25,50000.0,1481,1,2016.0
89,67000.0,417,1,2016.0
50,53300.0,678,3,2016.0
165,93500.0,265,3,2016.0
145,62000.0,1395,3,2016.0
89,59100.0,428,3,2016.0
25,69100.0,1261,3,2016.0
25,53000.0,1336,3,2016.0
50,51000.0,622,1,2016.0
130,79000.0,704,3,2016.0
3,76000.0,1135,1,2016.0
180,37500.0,1570,3,2016.0
74,58000.0,809,3,2016.0
180,46000.0,1459,1,2016.0
50,66800.0,678,1,2016.0
50,66800.0,678,1,2016.0
123,37000.0,477,1,2016.0
74,48000.0,1510,3,2016.0
50,49000.0,622,1,2016.0
12,49000.0,1018,3,2016.0
63,103000.0,1584,3,2016.0
172,130000.0,800,3,2016.0
89,46000.0,1351,3,2016.0
117,57000.0,400,3,2016.0
25,40000.0,1354,3,2016.0
74,65000.0,1510,3,2016.0
172,131000.0,181,1,2016.0
165,27000.0,1407,3,2016.0
130,82500.0,972,3,2016.0
25,46000.0,1261,3,2016.0
145,70000.0,494,3,2016.0
145,85000.0,578,3,2016.0
89,134000.0,1380,3,2016.0
145,57700.0,1288,3,2016.0
130,34000.0,972,3,2016.0
180,54500.0,754,1,2016.0
145,73000.0,1288,3,2016.0
50,41800.0,609,1,2016.0
74,7300.0,614,3,2016.0
50,95000.0,678,3,2016.0
89,72.0,363,3,2016.0
145,70300.0,578,3,2016.0
25,135000.0,1362,3,2016.0
123,47000.0,464,1,2016.0
145,85000.0,932,3,2016.0
172,120000.0,1116,3,2016.0
145,88540.0,578,3,2016.0
145,83600.0,578,3,2016.0
128,87000.0,1090,3,2016.0
117,100200.0,70,3,2016.0
89,51300.0,1106,3,2016.0
25,95.0,1336,1,2016.0
8,65000.0,1315,1,2016.0
117,69000.0,70,3,2016.0
145,81000.0,578,3,2016.0
145,80300.0,1395,3,2016.0
165,29000.0,769,3,2016.0
25,50000.0,1485,3,2016.0
8,39440.0,1600,1,2016.0
25,103000.0,1499,3,2016.0
74,64000.0,1291,3,2016.0
25,95000.0,1481,3,2016.0
145,65000.0,578,3,2016.0
8,46000.0,1318,1,2016.0
25,71000.0,1362,3,2016.0
89,86500.0,1106,3,2016.0
50,36000.0,678,3,2016.0
117,62000.0,70,3,2016.0
25,107000.0,1481,3,2016.0
123,47000.0,75,1,2016.0
145,86725.0,1288,1,2016.0
145,94000.0,1288,3,2016.0
50,47200.0,622,3,2016.0
25,70000.0,1481,3,2016.0
50,22000.0,622,3,2016.0
25,75000.0,532,3,2016.0
25,125000.0,544,3,2016.0
25,38000.0,1481,1,2016.0
8,47000.0,1317,1,2016.0
89,66000.0,97,3,2016.0
125,65000.0,506,3,2016.0
145,111178.0,578,3,2016.0
117,72000.0,397,3,2016.0
25,55000.0,1262,3,2016.0
130,73000.0,1307,3,2016.0
117,76000.0,1712,3,2016.0
89,78600.0,363,3,2016.0
130,75000.0,972,3,2016.0
117,73000.0,136,1,2016.0
180,66000.0,1549,3,2016.0
117,52000.0,136,3,2016.0
89,67000.0,363,3,2016.0
123,75000.0,467,1,2016.0
145,90000.0,872,3,2016.0
89,87000.0,1106,3,2016.0
145,72000.0,1288,3,2016.0
123,55000.0,479,1,2016.0
25,115400.0,789,3,2016.0
89,50000.0,1380,3,2016.0
58,77000.0,1513,3,2016.0
117,52000.0,397,3,2016.0
25,52000.0,1503,3,2016.0
117,10200.0,70,1,2016.0
172,99000.0,1116,3,2016.0
89,68500.0,1380,1,2016.0
25,98000.0,1354,3,2016.0
25,67600.0,1362,3,2016.0
89,72578.0,1351,3,2016.0
145,101000.0,578,3,2016.0
117,79450.0,136,3,2016.0
25,27000.0,1336,1,2016.0
89,23500.0,1352,1,2016.0
117,72000.0,70,3,2016.0
74,27000.0,1510,3,2016.0
50,69000.0,639,1,2016.0
25,70000.0,1261,3,2016.0
130,54000.0,972,3,2016.0
145,57000.0,1288,3,2016.0
145,37200.0,1288,3,2016.0
145,49000.0,932,3,2016.0
117,57000.0,397,3,2016.0
74,68500.0,1510,3,2016.0
145,36500.0,932,3,2016.0
145,72000.0,1395,3,2016.0
117,25100.0,136,1,2016.0
25,80000.0,1261,3,2016.0
25,83000.0,1481,3,2016.0
123,56000.0,467,1,2016.0
25,122000.0,1362,3,2016.0
123,67051.0,461,1,2016.0
89,106000.0,1380,3,2016.0
89,104000.0,1106,3,2016.0
165,58000.0,1207,1,2016.0
117,82000.0,312,3,2016.0
117,18000.0,136,3,2016.0
25,43900.0,1336,3,2016.0
25,24400.0,1354,3,2016.0
25,100000.0,1354,3,2016.0
123,90700.0,467,1,2016.0
128,98000.0,1041,3,2016.0
50,66000.0,678,1,2016.0
50,51000.0,678,3,2016.0
25,57200.0,409,3,2016.0
25,62500.0,1354,3,2016.0
25,53000.0,1261,3,2016.0
180,124000.0,1549,3,2016.0
50,47000.0,609,1,2016.0
25,91000.0,1362,3,2016.0
74,60000.0,253,3,2016.0
89,83000.0,1380,3,2016.0
180,142895.0,754,3,2016.0
25,81000.0,1362,3,2016.0
8,6500.0,97,1,2016.0
165,75500.0,1207,3,2016.0
89,68000.0,1193,3,2016.0
165,66198.0,426,3,2016.0
25,67000.0,1278,3,2016.0
145,89000.0,578,3,2016.0
50,64000.0,609,1,2016.0
89,43000.0,1193,3,2016.0
125,45050.0,506,1,2016.0
50,14000.0,609,1,2016.0
145,13000.0,932,3,2016.0
117,48000.0,980,1,2016.0
89,100000.0,1106,3,2016.0
165,98500.0,426,3,2016.0
50,44000.0,678,3,2016.0
145,75000.0,578,3,2016.0
74,78000.0,1434,3,2016.0
89,71300.0,1380,3,2016.0
123,60000.0,461,1,2016.0
89,77000.0,1193,3,2016.0
117,49000.0,397,3,2016.0
145,96000.0,932,3,2016.0
25,45500.0,1481,1,2016.0
50,105000.0,634,1,2016.0
128,69000.0,1090,1,2016.0
123,82000.0,477,1,2016.0
145,78000.0,494,3,2016.0
3,64300.0,1138,1,2016.0
117,89000.0,136,1,2016.0
165,50000.0,769,3,2016.0
145,92000.0,494,3,2016.0
145,61800.0,494,3,2016.0
25,53000.0,1336,3,2016.0
50,41000.0,678,3,2016.0
117,50000.0,136,3,2016.0
50,74000.0,609,1,2016.0
145,99000.0,932,3,2016.0
25,60000.0,1261,3,2016.0
3,100000.0,242,1,2016.0
74,52000.0,1510,3,2016.0
50,81000.0,678,3,2016.0
50,68000.0,634,1,2016.0
89,66000.0,363,3,2016.0
22,152852.0,1457,3,2016.0
130,63000.0,972,3,2016.0
145,46500.0,578,3,2016.0
25,56000.0,1362,3,2016.0
25,88000.0,1336,1,2016.0
74,105000.0,773,3,2016.0
145,88000.0,494,3,2016.0
50,85000.0,1179,1,2016.0
25,77000.0,450,3,2016.0
89,44000.0,1380,3,2016.0
89,49000.0,1380,3,2016.0
180,89900.0,753,3,2016.0
130,69000.0,1726,1,2016.0
145,53935.0,494,3,2016.0
130,46000.0,1552,3,2016.0
117,66800.0,136,3,2016.0
130,54000.0,1144,3,2016.0
89,60784.0,1193,3,2016.0
117,62000.0,70,1,2016.0
165,122000.0,769,3,2016.0
123,63000.0,115,1,2016.0
145,53000.0,1395,3,2016.0
145,74400.0,932,3,2016.0
25,125000.0,1481,3,2016.0
130,77000.0,1591,3,2016.0
25,52000.0,1261,3,2016.0
130,55000.0,97,3,2016.0
184,42000.0,1623,1,2016.0
130,140000.0,704,3,2016.0
25,53000.0,1261,3,2016.0
50,62000.0,709,3,2016.0
117,67000.0,136,3,2016.0
25,85000.0,1481,1,2016.0
180,158000.0,268,3,2016.0
8,55000.0,1610,1,2016.0
145,71000.0,1395,3,2016.0
145,65000.0,932,1,2016.0
89,54000.0,363,3,2016.0
25,24808.0,27,3,2016.0
89,80300.0,1106,3,2016.0
180,68000.0,754,1,2016.0
165,82000.0,848,3,2016.0
50,61900.0,678,3,2016.0
123,53000.0,477,1,2016.0
145,39000.0,578,3,2016.0
165,169000.0,769,3,2016.0
117,56000.0,70,3,2016.0
25,54000.0,1731,3,2016.0
145,65000.0,578,3,2016.0
25,55000.0,1263,3,2016.0
74,56000.0,773,3,2016.0
89,76000.0,1193,3,2016.0
145,66300.0,494,3,2016.0
89,67900.0,1106,3,2016.0
130,51000.0,972,3,2016.0
145,68053.0,1288,3,2016.0
25,71000.0,1273,3,2016.0
180,30500.0,843,1,2016.0
25,88300.0,1481,3,2016.0
74,57000.0,1510,3,2016.0
50,66000.0,678,1,2016.0
145,68500.0,932,3,2016.0
145,55700.0,1288,3,2016.0
50,41000.0,709,3,2016.0
25,55300.0,1481,3,2016.0
125,52100.0,506,1,2016.0
74,69700.0,253,3,2016.0
145,82520.0,494,3,2016.0
145,41800.0,494,3,2016.0
25,62355.0,1023,3,2016.0
25,34500.0,1240,1,2016.0
89,57000.0,417,3,2016.0
180,32000.0,754,3,2016.0
117,510000.0,70,3,2016.0
145,45000.0,494,3,2016.0
145,55000.0,97,3,2016.0
123,105000.0,461,1,2016.0
89,65000.0,363,3,2016.0
50,67000.0,634,1,2016.0
89,64000.0,361,3,2016.0
89,87000.0,1193,3,2016.0
172,80000.0,1116,3,2016.0
8,65000.0,1317,1,2016.0
25,57134.0,1336,3,2016.0
117,83000.0,70,3,2016.0
89,55218.0,1380,3,2016.0
145,62000.0,1288,3,2016.0
3,43000.0,234,3,2016.0
50,52500.0,678,3,2016.0
89,100000.0,1193,3,2016.0
123,39000.0,461,1,2016.0
123,58000.0,464,1,2016.0
25,30000.0,404,1,2016.0
89,60000.0,1106,3,2016.0
43,85087.0,850,1,2016.0
50,36000.0,609,1,2016.0
117,83000.0,136,1,2016.0
25,138000.0,1336,3,2016.0
145,101.0,97,3,2016.0
89,91000.0,1380,3,2016.0
25,104000.0,97,3,2016.0
130,67000.0,1552,3,2016.0
25,82000.0,1362,3,2016.0
145,80400.0,932,3,2016.0
130,65000.0,972,3,2016.0
117,81000.0,136,3,2016.0
117,88000.0,136,3,2016.0
172,70000.0,691,3,2016.0
123,60000.0,461,1,2016.0
49,101461.0,1397,3,2016.0
145,61450.0,578,3,2016.0
74,60000.0,1434,3,2016.0
25,127500.0,1261,3,2016.0
145,60600.0,578,3,2016.0
50,73000.0,634,1,2016.0
145,80000.0,494,3,2016.0
123,39500.0,462,1,2016.0
25,43000.0,1481,1,2016.0
157,60000.0,257,3,2016.0
145,90000.0,578,3,2016.0
145,68000.0,578,3,2016.0
180,46000.0,843,3,2016.0
145,62501.0,932,3,2016.0
74,65000.0,253,3,2016.0
145,42700.0,932,1,2016.0
123,87000.0,479,1,2016.0
50,38879.0,678,3,2016.0
25,69700.0,1362,1,2016.0
74,89000.0,773,3,2016.0
145,60000.0,1288,3,2016.0
128,25301.0,1090,3,2016.0
117,68700.0,397,3,2016.0
25,91000.0,1280,3,2016.0
74,49426.0,1291,3,2016.0
150,57000.0,924,3,2016.0
117,60000.0,136,3,2016.0
50,64000.0,622,3,2016.0
50,63000.0,622,3,2016.0
25,59000.0,1354,3,2016.0
145,130000.0,494,3,2016.0
50,133000.0,606,1,2016.0
128,65200.0,248,3,2016.0
184,50000.0,1533,1,2016.0
89,46500.0,363,3,2016.0
145,86000.0,932,3,2016.0
25,66000.0,1261,3,2016.0
117,75000.0,397,3,2016.0
117,25000.0,136,3,2016.0
89,87000.0,1193,3,2016.0
50,74000.0,622,1,2016.0
130,77000.0,704,3,2016.0
145,80180.0,578,3,2016.0
50,80785.0,606,1,2016.0
89,61100.0,1380,3,2016.0
74,327000.0,773,3,2016.0
25,67080.0,1354,3,2016.0
89,60000.0,1380,3,2016.0
145,63800.0,1288,3,2016.0
25,65400.0,1261,3,2016.0
25,72000.0,1362,3,2016.0
25,51000.0,532,3,2016.0
130,100000.0,1144,3,2016.0
117,48000.0,207,3,2016.0
8,45600.0,1315,1,2016.0
25,56300.0,1261,3,2016.0
117,60000.0,136,3,2016.0
50,74000.0,678,3,2016.0
145,51300.0,932,1,2016.0
3,10000.0,242,1,2016.0
145,97743.0,578,3,2016.0
25,74000.0,1481,1,2016.0
130,58000.0,1552,3,2016.0
116,780.0,1535,3,2016.0
165,67000.0,769,1,2016.0
50,85000.0,639,1,2016.0
157,72819.0,257,1,2016.0
123,49800.0,461,1,2016.0
123,82000.0,464,1,2016.0
83,49000.0,1585,1,2016.0
145,70000.0,932,3,2016.0
145,111000.0,494,3,2016.0
25,143000.0,1362,3,2016.0
25,94000.0,1481,3,2016.0
89,102000.0,1380,3,2016.0
117,50000.0,397,1,2016.0
72,54000.0,793,1,2016.0
8,77000.0,1318,1,2016.0
25,85000.0,1362,3,2016.0
117,70000.0,136,1,2016.0
123,45000.0,461,1,2016.0
180,630000.0,523,3,2016.0
50,46000.0,678,3,2016.0
145,59000.0,1395,3,2016.0
25,80000.0,1362,3,2016.0
123,70000.0,472,1,2016.0
145,60500.0,932,3,2016.0
180,39000.0,316,3,2016.0
89,278492.0,1088,3,2016.0
145,30200.0,1518,1,2016.0
165,48000.0,426,3,2016.0
99,43400.0,1177,1,2016.0
50,71000.0,678,1,2016.0
145,59100.0,1288,3,2016.0
83,51000.0,430,1,2016.0
74,58000.0,1434,3,2016.0
128,74300.0,1090,3,2016.0
145,60000.0,932,3,2016.0
117,48500.0,136,3,2016.0
172,24000.0,691,1,2016.0
123,29500.0,477,1,2016.0
145,91600.0,1288,3,2016.0
145,173905.0,872,1,2016.0
89,73600.0,363,3,2016.0
117,54000.0,136,3,2016.0
145,93800.0,578,3,2016.0
117,62500.0,136,3,2016.0
123,64000.0,490,1,2016.0
25,90556.21355944383,1116,3,2012.612294758021
89,95000.0,1380,3,2016.0
146,111000.0,873,1,2016.0
74,221400.0,773,3,2016.0
145,62000.0,932,3,2016.0
172,16000.0,691,3,2016.0
123,49000.0,461,1,2016.0
117,94000.0,136,3,2016.0
172,90000.0,1116,3,2016.0
180,58000.0,1570,3,2016.0
25,58000.0,1362,3,2016.0
25,49600.0,1261,3,2016.0
130,63000.0,1552,3,2016.0
50,67700.0,608,1,2016.0
8,1400.0,1315,1,2016.0
50,49800.0,622,1,2016.0
180,69000.0,528,3,2016.0
123,55000.0,464,1,2016.0
180,68600.0,754,3,2016.0
123,53000.0,464,1,2016.0
25,76000.0,1261,3,2016.0
117,69000.0,136,3,2016.0
145,56000.0,1288,3,2016.0
50,80000.0,634,1,2016.0
145,203000.0,578,3,2016.0
74,104000.0,253,3,2016.0
145,98500.0,578,3,2016.0
36,230000.0,1527,3,2016.0
89,70000.0,1106,3,2016.0
145,90000.0,932,3,2016.0
50,50000.0,622,3,2016.0
50,88000.0,622,3,2016.0
123,50119.0,461,1,2016.0
145,58400.0,1288,3,2016.0
180,66000.0,754,3,2016.0
25,52000.0,186,3,2016.0
117,52000.0,136,1,2016.0
145,66500.0,578,3,2016.0
145,57000.0,932,3,2016.0
8,65000.0,950,1,2016.0
180,49000.0,843,3,2016.0
89,57000.0,1193,3,2016.0
145,37000.0,1395,3,2016.0
99,54000.0,631,1,2016.0
25,49000.0,1261,3,2016.0
123,23700.0,490,1,2016.0
50,92000.0,678,1,2016.0
50,69000.0,609,1,2016.0
8,60000.0,1610,1,2016.0
123,23000.0,464,1,2016.0
50,40000.0,678,3,2016.0
50,63000.0,622,3,2016.0
50,41000.0,678,3,2016.0
50,60000.0,634,1,2016.0
89,76000.0,1193,3,2016.0
25,38000.0,1261,3,2016.0
117,87000.0,136,3,2016.0
25,56350.0,1362,3,2016.0
89,75000.0,1380,3,2016.0
117,44000.0,397,1,2016.0
43,47500.0,850,3,2016.0
89,61000.0,1722,3,2016.0
50,52300.0,622,1,2016.0
180,62000.0,1459,1,2016.0
165,53100.0,1407,3,2016.0
8,98800.0,1604,1,2016.0
130,72000.0,1307,1,2016.0
50,74000.0,678,3,2016.0
89,57000.0,1380,3,2016.0
145,70900.0,1395,3,2016.0
50,78000.0,607,1,2016.0
145,93000.0,1288,3,2016.0
117,66000.0,397,1,2016.0
3,57000.0,1138,1,2016.0
50,93000.0,678,3,2016.0
25,26000.0,1362,3,2016.0
130,114000.0,704,3,2016.0
50,54000.0,634,1,2016.0
123,58000.0,467,1,2016.0
25,48000.0,1362,3,2016.0
130,105000.0,704,3,2016.0
145,93000.0,578,3,2016.0
180,71000.0,754,1,2016.0
128,58000.0,248,1,2016.0
117,56000.0,136,1,2016.0
74,78000.0,1510,1,2016.0
145,93250.0,865,3,2016.0
25,55759.0,1336,1,2016.0
74,290000.0,1700,3,2016.0
130,67000.0,1144,1,2016.0
25,66000.0,544,3,2016.0
145,64000.0,578,3,2016.0
117,75000.0,136,1,2016.0
89,49000.0,1380,3,2016.0
72,98452.0,382,3,2016.0
180,65000.0,528,3,2016.0
123,101000.0,477,1,2016.0
145,100000.0,1288,3,2016.0
145,87328.0,865,3,2016.0
128,52800.0,1090,1,2016.0
145,65000.0,578,3,2016.0
123,84400.0,461,1,2016.0
50,36447.0,678,1,2016.0
117,49000.0,136,1,2016.0
117,64986.0,70,3,2016.0
25,49904.0,1068,1,2016.0
8,62000.0,1610,1,2016.0
145,71299.0,578,3,2016.0
123,73300.0,464,1,2016.0
130,44100.0,972,3,2016.0
145,45000.0,494,3,2016.0
89,48000.0,1380,3,2016.0
25,80000.0,1336,3,2016.0
117,48000.0,136,3,2016.0
25,105000.0,1354,3,2016.0
25,72300.0,1261,3,2016.0
117,40000.0,136,3,2016.0
50,39723.0,634,1,2016.0
8,50000.0,1600,1,2016.0
25,53000.0,1481,1,2016.0
130,130345.0,704,3,2016.0
145,16447.0,1518,1,2016.0
123,59607.0,479,1,2016.0
165,46000.0,426,3,2016.0
145,82394.0,865,3,2016.0
8,50000.0,1610,1,2016.0
117,66956.0,70,3,2016.0
25,82000.0,1261,3,2016.0
25,87746.0,22,3,2016.0
145,57400.0,1395,3,2016.0
89,64000.0,417,1,2016.0
74,67667.0,253,3,2016.0
8,47000.0,951,1,2016.0
184,64122.0,1623,1,2016.0
117,79728.0,136,3,2016.0
180,50079.0,316,1,2016.0
8,9500.0,1320,1,2016.0
123,46646.0,464,1,2016.0
117,66000.0,136,3,2016.0
125,54000.0,506,3,2016.0
50,80000.0,607,3,2016.0
89,123500.0,1106,1,2016.0
123,84000.0,480,1,2016.0
123,64000.0,295,1,2016.0
8,39900.0,1315,1,2016.0
123,47500.0,461,1,2016.0
145,62000.0,578,3,2016.0
117,78000.0,136,3,2016.0
145,38100.0,932,3,2016.0
130,91000.0,704,3,2016.0
25,114000.0,1244,3,2016.0
74,413000.0,1700,3,2016.0
74,56000.0,253,3,2016.0
25,42700.0,1261,3,2016.0
3,21000.0,236,1,2016.0
145,72000.0,578,3,2016.0
3,56400.0,1432,1,2016.0
145,57961.0,1288,1,2016.0
145,82200.0,578,3,2016.0
180,39000.0,316,1,2016.0
50,118700.0,678,3,2016.0
145,83000.0,578,1,2016.0
8,36000.0,1617,1,2016.0
145,68000.0,1395,3,2016.0
74,30000.0,253,3,2016.0
89,64450.0,1106,3,2016.0
74,52000.0,253,3,2016.0
130,76000.0,679,3,2016.0
117,81000.0,70,3,2016.0
172,82000.0,1116,3,2016.0
165,45000.0,426,3,2016.0
130,78000.0,704,3,2016.0
130,77547.0,704,3,2016.0
145,49500.0,1288,1,2016.0
165,83400.0,769,1,2016.0
145,90228.0,578,3,2016.0
130,103989.0,704,3,2016.0
63,37000.0,1584,3,2016.0
8,125000.0,1318,1,2016.0
117,75000.0,136,1,2016.0
130,76000.0,1591,1,2016.0
172,81000.0,912,3,2016.0
25,88000.0,1261,3,2016.0
63,23000.0,796,3,2016.0
123,62000.0,480,1,2016.0
43,60500.0,850,1,2016.0
145,80000.0,1288,3,2016.0
89,79000.0,1380,3,2016.0
145,88100.0,578,3,2016.0
184,47200.0,1530,1,2016.0
172,161000.0,800,3,2016.0
145,91848.0,1395,3,2016.0
130,62000.0,1552,3,2016.0
145,84400.0,872,1,2016.0
89,50000.0,1193,3,2016.0
180,28000.0,316,3,2016.0
50,76000.0,622,3,2016.0
25,84000.0,1261,3,2016.0
172,116000.0,800,3,2016.0
145,82000.0,1288,3,2016.0
125,78000.0,506,1,2016.0
8,42000.0,948,1,2016.0
130,67000.0,1591,1,2016.0
89,38000.0,1106,3,2016.0
145,62758.0,494,3,2016.0
50,85000.0,1179,3,2016.0
123,38000.0,472,1,2016.0
82,17261.0,97,1,2016.0
145,108856.0,494,3,2016.0
125,25200.0,506,3,2016.0
172,85000.0,1116,1,2016.0
172,86945.0,800,1,2016.0
130,165192.0,1144,3,2016.0
145,49700.0,1288,1,2016.0
145,13563.0,1518,1,2016.0
8,55000.0,1316,1,2016.0
74,95500.0,773,3,2016.0
172,161000.0,800,1,2016.0
180,37000.0,1048,1,2016.0
123,76000.0,962,1,2016.0
145,72000.0,1288,3,2016.0
72,45000.0,793,3,2016.0
117,60000.0,136,3,2016.0
172,80000.0,691,3,2016.0
130,88000.0,1105,1,2016.0
165,109600.0,769,1,2016.0
123,42000.0,593,1,2016.0
25,155000.0,544,3,2016.0
180,38000.0,843,3,2016.0
125,36165.0,596,1,2016.0
123,58000.0,461,1,2016.0
130,65881.0,1144,1,2016.0
50,89000.0,678,3,2016.0
165,81000.0,1407,3,2016.0
145,58600.0,578,3,2016.0
130,110000.0,704,3,2016.0
25,76000.0,1481,1,2016.0
25,150000.0,905,3,2016.0
117,54900.0,70,3,2016.0
117,65000.0,70,1,2016.0
89,74000.0,1380,3,2016.0
50,48528.0,622,3,2016.0
145,79500.0,932,3,2016.0
123,53000.0,467,1,2016.0
25,63000.0,1226,3,2016.0
8,38000.0,1610,1,2016.0
145,49700.0,1288,3,2016.0
99,62000.0,1175,1,2016.0
89,63998.0,1193,3,2016.0
172,84500.0,1116,3,2016.0
123,60000.0,962,1,2016.0
50,31000.0,622,1,2016.0
165,30000.0,769,3,2016.0
145,60000.0,1288,3,2016.0
25,81000.0,1261,3,2016.0
25,100027.0,1261,3,2016.0
130,57500.0,972,3,2016.0
8,71000.0,1595,1,2016.0
123,52000.0,475,1,2016.0
8,49900.0,1610,1,2016.0
180,59000.0,753,3,2016.0
8,33000.0,1610,1,2016.0
123,40000.0,462,1,2016.0
123,93000.0,97,1,2016.0
89,53900.0,1193,3,2016.0
123,59794.0,97,1,2016.0
8,74400.0,1600,1,2016.0
25,78000.0,1354,3,2016.0
50,36855.0,634,1,2016.0
8,100500.0,1600,1,2016.0
3,49000.0,1138,1,2016.0
25,32500.0,1336,3,2016.0
145,65000.0,872,3,2016.0
145,117000.0,578,3,2016.0
104,42495.0,97,1,2016.0
145,72300.0,897,3,2016.0
145,66000.0,97,3,2016.0
25,72000.0,1261,3,2016.0
180,55000.0,316,1,2016.0
117,63000.0,70,3,2016.0
74,31791.0,773,3,2016.0
145,92000.0,578,3,2016.0
130,76500.0,1591,1,2016.0
8,61000.0,1318,1,2016.0
180,109000.0,754,3,2016.0
123,77000.0,375,1,2016.0
130,73000.0,1144,3,2016.0
25,46000.0,1244,3,2016.0
117,65800.0,136,1,2016.0
89,42000.0,1193,3,2016.0
50,47000.0,634,1,2016.0
165,43500.0,1407,3,2016.0
123,60000.0,475,1,2016.0
89,38000.0,1193,3,2016.0
89,60500.0,1380,3,2016.0
130,96600.0,1552,3,2016.0
89,62400.0,1351,3,2016.0
130,88000.0,548,3,2016.0
130,120000.0,1591,1,2016.0
89,52000.0,363,1,2016.0
172,47000.0,691,1,2016.0
172,75000.0,181,1,2016.0
123,40000.0,483,1,2016.0
25,103000.0,1354,3,2016.0
145,38000.0,932,3,2016.0
89,73354.0,1106,3,2016.0
25,90556.21355944383,1116,3,2012.612294758021
180,36000.0,1295,3,2016.0
145,25500.0,1288,1,2016.0
89,74000.0,1380,3,2016.0
25,88500.0,1362,3,2016.0
25,63700.0,1362,3,2016.0
172,71320.0,181,1,2016.0
83,49930.0,1585,3,2016.0
117,71600.0,70,3,2016.0
50,70000.0,678,3,2016.0
165,49000.0,769,3,2016.0
117,55119.0,136,3,2016.0
117,71000.0,70,3,2016.0
145,90000.0,872,3,2016.0
123,82000.0,461,1,2016.0
180,110000.0,528,3,2016.0
141,7600.0,424,3,2016.0
117,109400.0,136,3,2016.0
25,95000.0,497,1,2016.0
89,141000.0,1106,3,2016.0
25,41060.0,1072,3,2016.0
50,89000.0,634,1,2016.0
130,63000.0,704,3,2016.0
145,72300.0,932,3,2016.0
172,43500.0,1436,1,2016.0
115,18000.0,748,1,2016.0
165,127000.0,769,1,2016.0
50,89000.0,634,1,2016.0
145,92000.0,1288,3,2016.0
123,34550.0,464,1,2016.0
130,61295.0,704,3,2016.0
50,82000.0,622,3,2016.0
125,34487.0,506,3,2016.0
25,54000.0,1481,1,2016.0
184,50000.0,1623,1,2016.0
89,39200.0,1106,1,2016.0
117,75825.0,70,3,2016.0
180,67000.0,316,3,2016.0
165,97000.0,1207,1,2016.0
117,69000.0,136,3,2016.0
145,53000.0,578,3,2016.0
145,65000.0,932,3,2016.0
180,77000.0,1048,1,2016.0
117,67000.0,136,3,2016.0
117,68145.0,136,1,2016.0
117,67000.0,774,1,2016.0
125,87200.0,506,1,2016.0
89,136000.0,1106,3,2016.0
123,22000.0,477,1,2016.0
50,12500.0,639,1,2016.0
25,99000.0,497,3,2016.0
123,51000.0,464,1,2016.0
50,52500.0,678,3,2016.0
89,192000.0,1351,3,2016.0
117,38910.0,70,3,2016.0
165,44000.0,1407,3,2016.0
8,71000.0,1319,1,2016.0
50,70000.0,622,1,2016.0
117,70514.0,397,3,2016.0
50,48800.0,622,1,2016.0
50,55900.0,634,1,2016.0
25,51068.0,1261,3,2016.0
130,120000.0,704,3,2016.0
83,73200.0,763,1,2016.0
117,56700.0,136,3,2016.0
130,103000.0,1144,1,2016.0
123,12724.0,487,1,2016.0
180,76000.0,1549,3,2016.0
123,30000.0,472,1,2016.0
